FIELD_NAME,RA_DEG,DEC_DEG
RACS_0102-32,15.5172375,-32.61161944444444
RACS_0104+00,16.1194,0.0
RACS_0104+04,16.1194,4.673775
RACS_0104+09,16.1194,9.342486111111112
RACS_0104-04,16.1194,-4.676341666666667
RACS_0104-09,16.1194,-9.34505
RACS_0108+23,17.142854166666666,23.318406944444444
RACS_0108-23,17.142854166666666,-23.32096388888889
RACS_0109+41,17.307691666666663,41.876358333333336
RACS_0109-41,17.307691666666663,-41.87891111111111
RACS_0113-72,18.33995,-72.76284444444444
RACS_0114+46,18.75,46.500410277777775
RACS_0114-46,18.75,-46.50296111111111
RACS_0116+14,19.090908333333328,14.006344444444444
RACS_0116-14,19.090908333333328,-14.008905555555556
RACS_0118+18,19.6875,18.66515833333333
RACS_0118+37,19.6363625,37.24593611111112
RACS_0118-18,19.6875,-18.66772027777778
RACS_0118-37,19.6363625,-37.24848888888889
RACS_0121-51,20.454541666666668,-51.11844333333333
RACS_0122-60,20.571425,-60.321713888888894
RACS_0123-69,20.769229166666666,-69.47467222222222
RACS_0124+28,21.0,27.966945555555554
RACS_0124-28,21.0,-27.9695
RACS_0125+00,21.49253333333333,0.0
RACS_0125+04,21.49253333333333,4.673775
RACS_0125+09,21.49253333333333,9.342486111111112
RACS_0125-04,21.49253333333333,-4.676341666666667
RACS_0125-09,21.49253333333333,-9.34505
RACS_0126+32,21.7241375,32.60906666666667
RACS_0126-32,21.7241375,-32.61161944444444
RACS_0130-55,22.5,-55.72483611111111
RACS_0131+23,22.857141666666664,23.318406944444444
RACS_0131-23,22.857141666666664,-23.32096388888889
RACS_0132-64,23.22580416666666,-64.90365555555556
RACS_0136+41,24.230766666666664,41.876358333333336
RACS_0136-41,24.230766666666664,-41.87891111111111
RACS_0138+14,24.545454166666666,14.006344444444444
RACS_0138-14,24.545454166666666,-14.008905555555556
RACS_0141+18,25.3125,18.66515833333333
RACS_0141-18,25.3125,-18.66772027777778
RACS_0144+37,26.181816666666663,37.24593611111112
RACS_0144+46,26.25,46.500410277777775
RACS_0144-37,26.181816666666663,-37.24848888888889
RACS_0144-46,26.25,-46.50296111111111
RACS_0147+00,26.86567083333333,0.0
RACS_0147+04,26.86567083333333,4.673775
RACS_0147+09,26.86567083333333,9.342486111111112
RACS_0147-04,26.86567083333333,-4.676341666666667
RACS_0147-09,26.86567083333333,-9.34505
RACS_0148+28,27.0,27.966945555555554
RACS_0148-28,27.0,-27.9695
RACS_0151+32,27.93103333333333,32.60906666666667
RACS_0151-32,27.93103333333333,-32.61161944444444
RACS_0154+23,28.571425,23.318406944444444
RACS_0154-23,28.571425,-23.32096388888889
RACS_0154-51,28.636362499999997,-51.11844333333333
RACS_0200+14,30.0,14.006344444444444
RACS_0200-14,30.0,-14.008905555555556
RACS_0203+18,30.9375,18.66515833333333
RACS_0203-18,30.9375,-18.66772027777778
RACS_0203-60,30.85714166666666,-60.321713888888894
RACS_0204+41,31.153845833333328,41.876358333333336
RACS_0204-41,31.153845833333328,-41.87891111111111
RACS_0205-55,31.5,-55.72483611111111
RACS_0208+00,32.23880416666666,0.0
RACS_0208+04,32.23880416666666,4.673775
RACS_0208+09,32.23880416666666,9.342486111111112
RACS_0208-04,32.23880416666666,-4.676341666666667
RACS_0208-09,32.23880416666666,-9.34505
RACS_0210+37,32.72727083333333,37.24593611111112
RACS_0210-37,32.72727083333333,-37.24848888888889
RACS_0212+28,33.0,27.966945555555554
RACS_0212-28,33.0,-27.9695
RACS_0213-70,33.4187125,-70.30632222222222
RACS_0214+46,33.74999999999999,46.500410277777775
RACS_0214-46,33.74999999999999,-46.50296111111111
RACS_0216+32,34.13792916666666,32.60906666666667
RACS_0216-32,34.13792916666666,-32.61161944444444
RACS_0217+23,34.285712499999995,23.318406944444444
RACS_0217-23,34.285712499999995,-23.32096388888889
RACS_0218-69,34.61538333333333,-69.47467222222222
RACS_0218-75,34.67618333333333,-75.75464166666667
RACS_0219-64,34.83870833333332,-64.90365555555556
RACS_0221+14,35.454541666666664,14.006344444444444
RACS_0221-14,35.454541666666664,-14.008905555555556
RACS_0226+18,36.5625,18.66515833333333
RACS_0226-18,36.5625,-18.66772027777778
RACS_0227-51,36.81817916666667,-51.11844333333333
RACS_0230+00,37.6119375,0.0
RACS_0230+04,37.6119375,4.673775
RACS_0230+09,37.6119375,9.342486111111112
RACS_0230-04,37.6119375,-4.676341666666667
RACS_0230-09,37.6119375,-9.34505
RACS_0230-81,37.54015,-81.14700555555557
RACS_0232+41,38.07692083333333,41.876358333333336
RACS_0232-41,38.07692083333333,-41.87891111111111
RACS_0236+28,39.0,27.966945555555554
RACS_0236-28,39.0,-27.9695
RACS_0237+37,39.272725,37.24593611111112
RACS_0237-37,39.272725,-37.24848888888889
RACS_0239+23,39.99999999999999,23.318406944444444
RACS_0239-23,39.99999999999999,-23.32096388888889
RACS_0241+32,40.344825,32.60906666666667
RACS_0241-32,40.344825,-32.61161944444444
RACS_0242-55,40.5,-55.72483611111111
RACS_0243+14,40.9090875,14.006344444444444
RACS_0243-14,40.9090875,-14.008905555555556
RACS_0244+46,41.24999999999999,46.500410277777775
RACS_0244-46,41.24999999999999,-46.50296111111111
RACS_0244-60,41.142854166666666,-60.321713888888894
RACS_0248+18,42.18749999999999,18.66515833333333
RACS_0248-18,42.18749999999999,-18.66772027777778
RACS_0251+00,42.98507083333333,0.0
RACS_0251+04,42.98507083333333,4.673775
RACS_0251+09,42.98507083333333,9.342486111111112
RACS_0251-04,42.98507083333333,-4.676341666666667
RACS_0251-09,42.98507083333333,-9.34505
RACS_0259+41,44.99999999999999,41.876358333333336
RACS_0259-41,44.99999999999999,-41.87891111111111
RACS_0259-51,44.99999999999999,-51.11844333333333
RACS_0300+28,44.99999999999999,27.966945555555554
RACS_0300-28,44.99999999999999,-27.9695
RACS_0302+23,45.71428333333333,23.318406944444444
RACS_0302-23,45.71428333333333,-23.32096388888889
RACS_0303+37,45.81817916666666,37.24593611111112
RACS_0303-37,45.81817916666666,-37.24848888888889
RACS_0305+14,46.363633333333325,14.006344444444444
RACS_0305-14,46.363633333333325,-14.008905555555556
RACS_0305-64,46.4516125,-64.90365555555556
RACS_0306+32,46.55172083333333,32.60906666666667
RACS_0306-32,46.55172083333333,-32.61161944444444
RACS_0311+18,47.81249999999999,18.66515833333333
RACS_0311-18,47.81249999999999,-18.66772027777778
RACS_0313+00,48.35820833333333,0.0
RACS_0313+04,48.35820833333333,4.673775
RACS_0313+09,48.35820833333333,9.342486111111112
RACS_0313-04,48.35820833333333,-4.676341666666667
RACS_0313-09,48.35820833333333,-9.34505
RACS_0313-69,48.46153749999999,-69.47467222222222
RACS_0314+46,48.74999999999999,46.500410277777775
RACS_0314-46,48.74999999999999,-46.50296111111111
RACS_0315-72,48.8921125,-72.07375277777777
RACS_0317-55,49.49999999999999,-55.72483611111111
RACS_0324+28,50.99999999999999,27.966945555555554
RACS_0324-28,50.99999999999999,-27.9695
RACS_0325+23,51.428570833333325,23.318406944444444
RACS_0325-23,51.428570833333325,-23.32096388888889
RACS_0325-60,51.428570833333325,-60.321713888888894
RACS_0327+14,51.81817916666667,14.006344444444444
RACS_0327+41,51.923075,41.876358333333336
RACS_0327-14,51.81817916666667,-14.008905555555556
RACS_0327-41,51.923075,-41.87891111111111
RACS_0329+37,52.363633333333325,37.24593611111112
RACS_0329-37,52.363633333333325,-37.24848888888889
RACS_0331+32,52.75861666666666,32.60906666666667
RACS_0331-32,52.75861666666666,-32.61161944444444
RACS_0332-51,53.181816666666656,-51.11844333333333
RACS_0333+18,53.43749999999999,18.66515833333333
RACS_0333-18,53.43749999999999,-18.66772027777778
RACS_0334+00,53.73134166666666,0.0
RACS_0334+04,53.73134166666666,4.673775
RACS_0334+09,53.73134166666666,9.342486111111112
RACS_0334-04,53.73134166666666,-4.676341666666667
RACS_0334-09,53.73134166666666,-9.34505
RACS_0344+46,56.24999999999999,46.500410277777775
RACS_0344-46,56.24999999999999,-46.50296111111111
RACS_0347-77,56.83169999999999,-77.11170277777777
RACS_0348+23,57.14285416666666,23.318406944444444
RACS_0348+28,56.99999999999999,27.966945555555554
RACS_0348-23,57.14285416666666,-23.32096388888889
RACS_0348-28,56.99999999999999,-27.9695
RACS_0349+14,57.27272499999999,14.006344444444444
RACS_0349-14,57.27272499999999,-14.008905555555556
RACS_0352-64,58.06451249999999,-64.90365555555556
RACS_0354-55,58.49999999999999,-55.72483611111111
RACS_0355+32,58.96551666666666,32.60906666666667
RACS_0355+37,58.90908749999999,37.24593611111112
RACS_0355+41,58.84614999999999,41.876358333333336
RACS_0355-32,58.96551666666666,-32.61161944444444
RACS_0355-37,58.90908749999999,-37.24848888888889
RACS_0355-41,58.84614999999999,-41.87891111111111
RACS_0356+00,59.104475,0.0
RACS_0356+04,59.104475,4.673775
RACS_0356+09,59.104475,9.342486111111112
RACS_0356+18,59.0625,18.66515833333333
RACS_0356-04,59.104475,-4.676341666666667
RACS_0356-09,59.104475,-9.34505
RACS_0356-18,59.0625,-18.66772027777778
RACS_0405-51,61.36363333333332,-51.11844333333333
RACS_0406-60,61.71428333333332,-60.321713888888894
RACS_0409-69,62.307691666666656,-69.47467222222222
RACS_0410+14,62.72727083333333,14.006344444444444
RACS_0410-14,62.72727083333333,-14.008905555555556
RACS_0411+23,62.85714166666667,23.318406944444444
RACS_0411-23,62.85714166666667,-23.32096388888889
RACS_0412+28,62.99999999999999,27.966945555555554
RACS_0412-28,62.99999999999999,-27.9695
RACS_0414+46,63.74999999999999,46.500410277777775
RACS_0414-46,63.74999999999999,-46.50296111111111
RACS_0417+00,64.47760833333332,0.0
RACS_0417+04,64.47760833333332,4.673775
RACS_0417+09,64.47760833333332,9.342486111111112
RACS_0417-04,64.47760833333332,-4.676341666666667
RACS_0417-09,64.47760833333332,-9.34505
RACS_0418+18,64.68749999999999,18.66515833333333
RACS_0418-18,64.68749999999999,-18.66772027777778
RACS_0420+32,65.1724125,32.60906666666667
RACS_0420-32,65.1724125,-32.61161944444444
RACS_0421+37,65.45454166666666,37.24593611111112
RACS_0421-37,65.45454166666666,-37.24848888888889
RACS_0423+41,65.76922916666666,41.876358333333336
RACS_0423-41,65.76922916666666,-41.87891111111111
RACS_0425-72,66.29834583333333,-72.32725555555555
RACS_0426-84,66.54485833333334,-84.1169525
RACS_0429-55,67.49999999999999,-55.72483611111111
RACS_0432+14,68.18181666666665,14.006344444444444
RACS_0432-14,68.18181666666665,-14.008905555555556
RACS_0434+23,68.57142499999999,23.318406944444444
RACS_0434-23,68.57142499999999,-23.32096388888889
RACS_0436+28,68.99999999999999,27.966945555555554
RACS_0436-28,68.99999999999999,-27.9695
RACS_0438-51,69.54545416666664,-51.11844333333333
RACS_0438-64,69.67741666666664,-64.90365555555556
RACS_0439+00,69.85074583333333,0.0
RACS_0439+04,69.85074583333333,4.673775
RACS_0439+09,69.85074583333333,9.342486111111112
RACS_0439-04,69.85074583333333,-4.676341666666667
RACS_0439-09,69.85074583333333,-9.34505
RACS_0441+18,70.31249999999999,18.66515833333333
RACS_0441-18,70.31249999999999,-18.66772027777778
RACS_0444+46,71.24999999999999,46.500410277777775
RACS_0444-46,71.24999999999999,-46.50296111111111
RACS_0445+32,71.37930833333333,32.60906666666667
RACS_0445-32,71.37930833333333,-32.61161944444444
RACS_0448+37,71.99999999999999,37.24593611111112
RACS_0448-37,71.99999999999999,-37.24848888888889
RACS_0448-60,71.99999999999999,-60.321713888888894
RACS_0450+41,72.69230416666666,41.876358333333336
RACS_0450-41,72.69230416666666,-41.87891111111111
RACS_0454+14,73.6363625,14.006344444444444
RACS_0454-14,73.6363625,-14.008905555555556
RACS_0457+23,74.2857125,23.318406944444444
RACS_0457-23,74.2857125,-23.32096388888889
RACS_0500+00,75.22387916666665,0.0
RACS_0500+04,75.22387916666665,4.673775
RACS_0500+09,75.22387916666665,9.342486111111112
RACS_0500+28,74.99999999999999,27.966945555555554
RACS_0500-04,75.22387916666665,-4.676341666666667
RACS_0500-09,75.22387916666665,-9.34505
RACS_0500-28,74.99999999999999,-27.9695
RACS_0503+18,75.93749999999999,18.66515833333333
RACS_0503-18,75.93749999999999,-18.66772027777778
RACS_0504-69,76.15384583333332,-69.47467222222222
RACS_0506-55,76.49999999999999,-55.72483611111111
RACS_0510+32,77.58620416666666,32.60906666666667
RACS_0510-32,77.58620416666666,-32.61161944444444
RACS_0510-51,77.72727083333332,-51.11844333333333
RACS_0510-79,77.70696249999999,-78.95283888888889
RACS_0514+37,78.54545416666666,37.24593611111112
RACS_0514+46,78.74999999999999,46.500410277777775
RACS_0514-37,78.54545416666666,-37.24848888888889
RACS_0514-46,78.74999999999999,-46.50296111111111
RACS_0516+14,79.09090833333333,14.006344444444444
RACS_0516-14,79.09090833333333,-14.008905555555556
RACS_0518+41,79.61538333333333,41.876358333333336
RACS_0518-41,79.61538333333333,-41.87891111111111
RACS_0519+23,79.99999999999999,23.318406944444444
RACS_0519-23,79.99999999999999,-23.32096388888889
RACS_0522+00,80.59701249999999,0.0
RACS_0522+04,80.59701249999999,4.673775
RACS_0522+09,80.59701249999999,9.342486111111112
RACS_0522-04,80.59701249999999,-4.676341666666667
RACS_0522-09,80.59701249999999,-9.34505
RACS_0524+28,81.0,27.966945555555554
RACS_0524-28,81.0,-27.9695
RACS_0525-64,81.29032083333333,-64.90365555555556
RACS_0526+18,81.56249999999999,18.66515833333333
RACS_0526-18,81.56249999999999,-18.66772027777778
RACS_0526-73,81.6735625,-73.63677222222223
RACS_0529-60,82.28571249999999,-60.321713888888894
RACS_0535+32,83.79309999999998,32.60906666666667
RACS_0535-32,83.79309999999998,-32.61161944444444
RACS_0538+14,84.54545416666664,14.006344444444444
RACS_0538-14,84.54545416666664,-14.008905555555556
RACS_0540+37,85.09090833333333,37.24593611111112
RACS_0540-37,85.09090833333333,-37.24848888888889
RACS_0541-55,85.49999999999999,-55.72483611111111
RACS_0542+23,85.71428333333333,23.318406944444444
RACS_0542-23,85.71428333333333,-23.32096388888889
RACS_0543+00,85.97014583333332,0.0
RACS_0543+04,85.97014583333332,4.673775
RACS_0543+09,85.97014583333332,9.342486111111112
RACS_0543-04,85.97014583333332,-4.676341666666667
RACS_0543-09,85.97014583333332,-9.34505
RACS_0543-51,85.90908749999998,-51.11844333333333
RACS_0544+46,86.24999999999999,46.500410277777775
RACS_0544-46,86.24999999999999,-46.50296111111111
RACS_0546+41,86.53845833333332,41.876358333333336
RACS_0546-41,86.53845833333332,-41.87891111111111
RACS_0548+18,87.18749999999999,18.66515833333333
RACS_0548+28,86.99999999999999,27.966945555555554
RACS_0548-18,87.18749999999999,-18.66772027777778
RACS_0548-28,86.99999999999999,-27.9695
RACS_0559-69,89.99999999999999,-69.47467222222222
RACS_0600+14,89.99999999999999,14.006344444444444
RACS_0600+32,89.99999999999999,32.60906666666667
RACS_0600-14,89.99999999999999,-14.008905555555556
RACS_0600-32,89.99999999999999,-32.61161944444444
RACS_0605+00,91.34328333333332,0.0
RACS_0605+04,91.34328333333332,4.673775
RACS_0605+09,91.34328333333332,9.342486111111112
RACS_0605+23,91.42857083333332,23.318406944444444
RACS_0605-04,91.34328333333332,-4.676341666666667
RACS_0605-09,91.34328333333332,-9.34505
RACS_0605-23,91.42857083333332,-23.32096388888889
RACS_0606+37,91.6363625,37.24593611111112
RACS_0606-37,91.6363625,-37.24848888888889
RACS_0610-60,92.571425,-60.321713888888894
RACS_0611+18,92.8125,18.66515833333333
RACS_0611-18,92.8125,-18.66772027777778
RACS_0611-64,92.903225,-64.90365555555556
RACS_0612+28,93.0,27.966945555555554
RACS_0612-28,93.0,-27.9695
RACS_0613+41,93.4615375,41.876358333333336
RACS_0613-41,93.4615375,-41.87891111111111
RACS_0614+46,93.75,46.500410277777775
RACS_0614-46,93.75,-46.50296111111111
RACS_0616-51,94.09090833333332,-51.11844333333333
RACS_0618-55,94.5,-55.72483611111111
RACS_0621+14,95.45454166666666,14.006344444444444
RACS_0621-14,95.45454166666666,-14.008905555555556
RACS_0624+32,96.20689583333332,32.60906666666667
RACS_0624-32,96.20689583333332,-32.61161944444444
RACS_0626+00,96.71641666666666,0.0
RACS_0626+04,96.71641666666666,4.673775
RACS_0626+09,96.71641666666666,9.342486111111112
RACS_0626-04,96.71641666666666,-4.676341666666667
RACS_0626-09,96.71641666666666,-9.34505
RACS_0628+23,97.14285416666664,23.318406944444444
RACS_0628-23,97.14285416666664,-23.32096388888889
RACS_0632+37,98.18181666666663,37.24593611111112
RACS_0632-37,98.18181666666663,-37.24848888888889
RACS_0633+18,98.4375,18.66515833333333
RACS_0633-18,98.4375,-18.66772027777778
RACS_0633-73,98.32643333333333,-73.63677222222223
RACS_0636+28,99.0,27.966945555555554
RACS_0636-28,99.0,-27.9695
RACS_0641+41,100.3846125,41.876358333333336
RACS_0641-41,100.3846125,-41.87891111111111
RACS_0643+14,100.90908749999998,14.006344444444444
RACS_0643-14,100.90908749999998,-14.008905555555556
RACS_0644+46,101.25,46.500410277777775
RACS_0644-46,101.25,-46.50296111111111
RACS_0648+00,102.08954999999996,0.0
RACS_0648+04,102.08954999999996,4.673775
RACS_0648+09,102.08954999999996,9.342486111111112
RACS_0648-04,102.08954999999996,-4.676341666666667
RACS_0648-09,102.08954999999996,-9.34505
RACS_0649+32,102.41379166666664,32.60906666666667
RACS_0649-32,102.41379166666664,-32.61161944444444
RACS_0649-51,102.272725,-51.11844333333333
RACS_0649-79,102.29303333333333,-78.95283888888889
RACS_0651+23,102.85714166666664,23.318406944444444
RACS_0651-23,102.85714166666664,-23.32096388888889
RACS_0651-60,102.85714166666664,-60.321713888888894
RACS_0653-55,103.5,-55.72483611111111
RACS_0655-69,103.84615,-69.47467222222222
RACS_0656+18,104.0625,18.66515833333333
RACS_0656-18,104.0625,-18.66772027777778
RACS_0658+37,104.72727083333332,37.24593611111112
RACS_0658-37,104.72727083333332,-37.24848888888889
RACS_0658-64,104.516125,-64.90365555555556
RACS_0700+28,105.0,27.966945555555554
RACS_0700-28,105.0,-27.9695
RACS_0705+14,106.36363333333333,14.006344444444444
RACS_0705-14,106.36363333333333,-14.008905555555556
RACS_0709+00,107.46268333333332,0.0
RACS_0709+04,107.46268333333332,4.673775
RACS_0709+09,107.46268333333332,9.342486111111112
RACS_0709+41,107.30769166666666,41.876358333333336
RACS_0709-04,107.46268333333332,-4.676341666666667
RACS_0709-09,107.46268333333332,-9.34505
RACS_0709-41,107.30769166666666,-41.87891111111111
RACS_0714+23,108.571425,23.318406944444444
RACS_0714+32,108.6206875,32.60906666666667
RACS_0714+46,108.75,46.500410277777775
RACS_0714-23,108.571425,-23.32096388888889
RACS_0714-32,108.6206875,-32.61161944444444
RACS_0714-46,108.75,-46.50296111111111
RACS_0718+18,109.6875,18.66515833333333
RACS_0718-18,109.6875,-18.66772027777778
RACS_0721-51,110.45454166666666,-51.11844333333333
RACS_0724+28,111.0,27.966945555555554
RACS_0724-28,111.0,-27.9695
RACS_0725+37,111.272725,37.24593611111112
RACS_0725-37,111.272725,-37.24848888888889
RACS_0727+14,111.81817916666664,14.006344444444444
RACS_0727-14,111.81817916666664,-14.008905555555556
RACS_0730-55,112.5,-55.72483611111111
RACS_0731+00,112.83582083333332,0.0
RACS_0731+04,112.83582083333332,4.673775
RACS_0731+09,112.83582083333332,9.342486111111112
RACS_0731-04,112.83582083333332,-4.676341666666667
RACS_0731-09,112.83582083333332,-9.34505
RACS_0732-60,113.14285416666664,-60.321713888888894
RACS_0733-84,113.45513749999998,-84.1169525
RACS_0734-72,113.70164999999996,-72.32725555555555
RACS_0736+41,114.23076666666664,41.876358333333336
RACS_0736-41,114.23076666666664,-41.87891111111111
RACS_0737+23,114.2857125,23.318406944444444
RACS_0737-23,114.2857125,-23.32096388888889
RACS_0739+32,114.82758333333332,32.60906666666667
RACS_0739-32,114.82758333333332,-32.61161944444444
RACS_0741+18,115.3125,18.66515833333333
RACS_0741-18,115.3125,-18.66772027777778
RACS_0744+46,116.25,46.500410277777775
RACS_0744-46,116.25,-46.50296111111111
RACS_0744-64,116.12902916666664,-64.90365555555556
RACS_0748+28,117.0,27.966945555555554
RACS_0748-28,117.0,-27.9695
RACS_0749+14,117.272725,14.006344444444444
RACS_0749-14,117.272725,-14.008905555555556
RACS_0750-69,117.69230416666666,-69.47467222222222
RACS_0751+37,117.81817916666664,37.24593611111112
RACS_0751-37,117.81817916666664,-37.24848888888889
RACS_0752+00,118.20895416666666,0.0
RACS_0752+04,118.20895416666666,4.673775
RACS_0752+09,118.20895416666666,9.342486111111112
RACS_0752-04,118.20895416666666,-4.676341666666667
RACS_0752-09,118.20895416666666,-9.34505
RACS_0754-51,118.6363625,-51.11844333333333
RACS_0759+23,120.0,23.318406944444444
RACS_0759-23,120.0,-23.32096388888889
RACS_0803+18,120.9375,18.66515833333333
RACS_0803-18,120.9375,-18.66772027777778
RACS_0804+32,121.03447916666666,32.60906666666667
RACS_0804+41,121.15384583333332,41.876358333333336
RACS_0804-32,121.03447916666666,-32.61161944444444
RACS_0804-41,121.15384583333332,-41.87891111111111
RACS_0805-55,121.5,-55.72483611111111
RACS_0810+14,122.72727083333332,14.006344444444444
RACS_0810-14,122.72727083333332,-14.008905555555556
RACS_0812+28,122.99999999999996,27.966945555555554
RACS_0812-28,122.99999999999996,-27.9695
RACS_0812-77,123.1682958333333,-77.11170277777777
RACS_0813-60,123.42857083333332,-60.321713888888894
RACS_0814+00,123.58208749999996,0.0
RACS_0814+04,123.58208749999996,4.673775
RACS_0814+09,123.58208749999996,9.342486111111112
RACS_0814+46,123.75,46.500410277777775
RACS_0814-04,123.58208749999996,-4.676341666666667
RACS_0814-09,123.58208749999996,-9.34505
RACS_0814-46,123.75,-46.50296111111111
RACS_0817+37,124.36363333333333,37.24593611111112
RACS_0817-37,124.36363333333333,-37.24848888888889
RACS_0822+23,125.71428333333334,23.318406944444444
RACS_0822-23,125.71428333333334,-23.32096388888889
RACS_0826+18,126.5625,18.66515833333333
RACS_0826-18,126.5625,-18.66772027777778
RACS_0827-51,126.81817916666664,-51.11844333333333
RACS_0828+32,127.24137916666665,32.60906666666667
RACS_0828-32,127.24137916666665,-32.61161944444444
RACS_0830-64,127.74193333333334,-64.90365555555556
RACS_0832+14,128.18181666666666,14.006344444444444
RACS_0832+41,128.07692083333333,41.876358333333336
RACS_0832-14,128.18181666666666,-14.008905555555556
RACS_0832-41,128.07692083333333,-41.87891111111111
RACS_0835+00,128.95522083333333,0.0
RACS_0835+04,128.95522083333333,4.673775
RACS_0835+09,128.95522083333333,9.342486111111112
RACS_0835-04,128.95522083333333,-4.676341666666667
RACS_0835-09,128.95522083333333,-9.34505
RACS_0836+28,128.99999999999997,27.966945555555554
RACS_0836-28,128.99999999999997,-27.9695
RACS_0842-55,130.49999999999997,-55.72483611111111
RACS_0843+37,130.90908749999997,37.24593611111112
RACS_0843-37,130.90908749999997,-37.24848888888889
RACS_0844+46,131.24999999999997,46.500410277777775
RACS_0844-46,131.24999999999997,-46.50296111111111
RACS_0844-72,131.10788333333332,-72.07375277777777
RACS_0845+23,131.42857083333334,23.318406944444444
RACS_0845-23,131.42857083333334,-23.32096388888889
RACS_0846-69,131.53845833333332,-69.47467222222222
RACS_0848+18,132.18749999999997,18.66515833333333
RACS_0848-18,132.18749999999997,-18.66772027777778
RACS_0853+32,133.44827499999997,32.60906666666667
RACS_0853-32,133.44827499999997,-32.61161944444444
RACS_0854+14,133.6363625,14.006344444444444
RACS_0854-14,133.6363625,-14.008905555555556
RACS_0854-60,133.71428333333333,-60.321713888888894
RACS_0857+00,134.32835416666663,0.0
RACS_0857+04,134.32835416666663,4.673775
RACS_0857+09,134.32835416666663,9.342486111111112
RACS_0857-04,134.32835416666663,-4.676341666666667
RACS_0857-09,134.32835416666663,-9.34505
RACS_0859+41,134.99999999999997,41.876358333333336
RACS_0859-41,134.99999999999997,-41.87891111111111
RACS_0859-51,134.99999999999997,-51.11844333333333
RACS_0900+28,134.99999999999997,27.966945555555554
RACS_0900-28,134.99999999999997,-27.9695
RACS_0908+23,137.14285416666664,23.318406944444444
RACS_0908-23,137.14285416666664,-23.32096388888889
RACS_0909+37,137.45454166666667,37.24593611111112
RACS_0909-37,137.45454166666667,-37.24848888888889
RACS_0911+18,137.81249999999997,18.66515833333333
RACS_0911-18,137.81249999999997,-18.66772027777778
RACS_0914+46,138.74999999999997,46.500410277777775
RACS_0914-46,138.74999999999997,-46.50296111111111
RACS_0916+14,139.09090833333332,14.006344444444444
RACS_0916-14,139.09090833333332,-14.008905555555556
RACS_0917-55,139.5,-55.72483611111111
RACS_0917-64,139.35483749999997,-64.90365555555556
